   1  5.00000000e-01  7.48244376e+01  1.70012647e+02
   2  5.15064512e-01  7.22968141e+01  1.65570199e+02
   3  5.30129023e-01  6.98356627e+01  1.61188761e+02
   4  5.45193535e-01  6.74400175e+01  1.56874338e+02
   5  5.60258046e-01  6.51088315e+01  1.52631695e+02
   6  5.75322558e-01  6.28409943e+01  1.48464566e+02
   7  5.90387069e-01  6.06353455e+01  1.44375819e+02
   8  6.05451581e-01  5.84906874e+01  1.40367599e+02
   9  6.20516092e-01  5.64057947e+01  1.36441445e+02
  10  6.35580604e-01  5.43794227e+01  1.32598386e+02
  11  6.50645115e-01  5.24103145e+01  1.28839020e+02
  12  6.65709627e-01  5.04972074e+01  1.25163583e+02
  13  6.80774138e-01  4.86388369e+01  1.21572009e+02
  14  6.95838650e-01  4.68339420e+01  1.18063973e+02
  15  7.10903161e-01  4.50812679e+01  1.14638937e+02
  16  7.25967673e-01  4.33795696e+01  1.11296181e+02
  17  7.41032184e-01  4.17276139e+01  1.08034835e+02
  18  7.56096696e-01  4.01241818e+01  1.04853905e+02
  19  7.71161207e-01  3.85680699e+01  1.01752289e+02
  20  7.86225719e-01  3.70580924e+01  9.87288030e+01
  21  8.01290230e-01  3.55930815e+01  9.57821930e+01
  22  8.16354742e-01  3.41718890e+01  9.29111486e+01
  23  8.31419253e-01  3.27933867e+01  9.01143156e+01
  24  8.46483765e-01  3.14564670e+01  8.73903056e+01
  25  8.61548276e-01  3.01600436e+01  8.47377052e+01
  26  8.76612788e-01  2.89030514e+01  8.21550835e+01
  27  8.91677299e-01  2.76844470e+01  7.96409981e+01
  28  9.06741811e-01  2.65032090e+01  7.71940010e+01
  29  9.21806322e-01  2.53583376e+01  7.48126435e+01
  30  9.36870834e-01  2.42488548e+01  7.24954800e+01
  31  9.51935345e-01  2.31738045e+01  7.02410719e+01
  32  9.66999857e-01  2.21322520e+01  6.80479905e+01
  33  9.82064368e-01  2.11232842e+01  6.59148194e+01
  34  9.97128880e-01  2.01460091e+01  6.38401570e+01
  35  1.01219339e+00  1.91995558e+01  6.18226184e+01
  36  1.02725790e+00  1.82830740e+01  5.98608365e+01
  37  1.04232241e+00  1.73957340e+01  5.79534640e+01
  38  1.05738693e+00  1.65367262e+01  5.60991740e+01
  39  1.07245144e+00  1.57052607e+01  5.42966611e+01
  40  1.08751595e+00  1.49005673e+01  5.25446421e+01
  41  1.10258046e+00  1.41218948e+01  5.08418566e+01
  42  1.11764497e+00  1.33685108e+01  4.91870673e+01
  43  1.13270948e+00  1.26397016e+01  4.75790606e+01
  44  1.14777399e+00  1.19347713e+01  4.60166467e+01
  45  1.16283851e+00  1.12530419e+01  4.44986595e+01
  46  1.17790302e+00  1.05938528e+01  4.30239571e+01
  47  1.19296753e+00  9.95656035e+00  4.15914215e+01
  48  1.20803204e+00  9.34053764e+00  4.01999586e+01
  49  1.22309655e+00  8.74517400e+00  3.88484981e+01
  50  1.23816106e+00  8.16987473e+00  3.75359934e+01
  51  1.25322558e+00  7.61406072e+00  3.62614212e+01
  52  1.26829009e+00  7.07716809e+00  3.50237816e+01
  53  1.28335460e+00  6.55864785e+00  3.38220975e+01
  54  1.29841911e+00  6.05796558e+00  3.26554144e+01
  55  1.31348362e+00  5.57460105e+00  3.15228003e+01
  56  1.32854813e+00  5.10804790e+00  3.04233451e+01
  57  1.34361264e+00  4.65781334e+00  2.93561605e+01
  58  1.35867716e+00  4.22341777e+00  2.83203795e+01
  59  1.37374167e+00  3.80439453e+00  2.73151560e+01
  60  1.38880618e+00  3.40028951e+00  2.63396646e+01
  61  1.40387069e+00  3.01066092e+00  2.53931000e+01
  62  1.41893520e+00  2.63507891e+00  2.44746769e+01
  63  1.43399971e+00  2.27312535e+00  2.35836293e+01
  64  1.44906423e+00  1.92439349e+00  2.27192105e+01
  65  1.46412874e+00  1.58848768e+00  2.18806923e+01
  66  1.47919325e+00  1.26502311e+00  2.10673649e+01
  67  1.49425776e+00  9.53625535e-01  2.02785364e+01
  68  1.50932227e+00  6.53930987e-01  1.95135325e+01
  69  1.52438678e+00  3.65585533e-01  1.87716959e+01
  70  1.53945129e+00  8.82450118e-02  1.80523863e+01
  71  1.55451581e+00 -1.78425214e-01  1.73549798e+01
  72  1.56958032e+00 -4.34750504e-01  1.66788683e+01
  73  1.58464483e+00 -6.81047176e-01  1.60234596e+01
  74  1.59970934e+00 -9.17622745e-01  1.53881768e+01
  75  1.61477385e+00 -1.14477615e+00  1.47724579e+01
  76  1.62983836e+00 -1.36279796e+00  1.41757556e+01
  77  1.64490287e+00 -1.57197063e+00  1.35975369e+01
  78  1.65996739e+00 -1.77256867e+00  1.30372825e+01
  79  1.67503190e+00 -1.96485888e+00  1.24944870e+01
  80  1.69009641e+00 -2.14910055e+00  1.19686581e+01
  81  1.70516092e+00 -2.32554564e+00  1.14593164e+01
  82  1.72022543e+00 -2.49443900e+00  1.09659953e+01
  83  1.73528994e+00 -2.65601853e+00  1.04882404e+01
  84  1.75035446e+00 -2.81051538e+00  1.00256095e+01
  85  1.76541897e+00 -2.95815413e+00  9.57767193e+00
  86  1.78048348e+00 -3.09915296e+00  9.14400849e+00
  87  1.79554799e+00 -3.23372380e+00  8.72421119e+00
  88  1.81061250e+00 -3.36207255e+00  8.31788290e+00
  89  1.82567701e+00 -3.48439918e+00  7.92463706e+00
  90  1.84074152e+00 -3.60089792e+00  7.54409745e+00
  91  1.85580604e+00 -3.71175743e+00  7.17589791e+00
  92  1.87087055e+00 -3.81716089e+00  6.81968211e+00
  93  1.88593506e+00 -3.91728622e+00  6.47510326e+00
  94  1.90099957e+00 -4.01230617e+00  6.14182390e+00
  95  1.91606408e+00 -4.10238846e+00  5.81951563e+00
  96  1.93112859e+00 -4.18769597e+00  5.50785891e+00
  97  1.94619310e+00 -4.26838680e+00  5.20654281e+00
  98  1.96125762e+00 -4.34461442e+00  4.91526477e+00
  99  1.97632213e+00 -4.41652785e+00  4.63373045e+00
 100  1.99138664e+00 -4.48427168e+00  4.36165342e+00
 101  2.00645115e+00 -4.54798629e+00  4.09875505e+00
 102  2.02151566e+00 -4.60780790e+00  3.84476423e+00
 103  2.03658017e+00 -4.66386869e+00  3.59941721e+00
 104  2.05164469e+00 -4.71629694e+00  3.36245743e+00
 105  2.06670920e+00 -4.76521711e+00  3.13363527e+00
 106  2.08177371e+00 -4.81074995e+00  2.91270792e+00
 107  2.09683822e+00 -4.85301261e+00  2.69943916e+00
 108  2.11190273e+00 -4.89211872e+00  2.49359925e+00
 109  2.12696724e+00 -4.92817850e+00  2.29496468e+00
 110  2.14203175e+00 -4.96129885e+00  2.10331806e+00
 111  2.15709627e+00 -4.99158344e+00  1.91844793e+00
 112  2.17216078e+00 -5.01913281e+00  1.74014864e+00
 113  2.18722529e+00 -5.04404441e+00  1.56822014e+00
 114  2.20228980e+00 -5.06641276e+00  1.40246788e+00
 115  2.21735431e+00 -5.08632946e+00  1.24270265e+00
 116  2.23241882e+00 -5.10388332e+00  1.08874043e+00
 117  2.24748334e+00 -5.11916039e+00  9.40402260e-01
 118  2.26254785e+00 -5.13224408e+00  7.97514098e-01
 119  2.27761236e+00 -5.14321522e+00  6.59906702e-01
 120  2.29267687e+00 -5.15215212e+00  5.27415495e-01
 121  2.30774138e+00 -5.15913062e+00  3.99880444e-01
 122  2.32280589e+00 -5.16422423e+00  2.77145936e-01
 123  2.33787040e+00 -5.16750411e+00  1.59060665e-01
 124  2.35293492e+00 -5.16903918e+00  4.54775181e-02
 125  2.36799943e+00 -5.16889619e+00 -6.37465388e-02
 126  2.38306394e+00 -5.16713975e+00 -1.68750565e-01
 127  2.39812845e+00 -5.16383241e+00 -2.69669752e-01
 128  2.41319296e+00 -5.15903471e+00 -3.66635522e-01
 129  2.42825747e+00 -5.15280525e+00 -4.59775632e-01
 130  2.44332198e+00 -5.14520071e+00 -5.49214266e-01
 131  2.45838650e+00 -5.13627594e+00 -6.35072128e-01
 132  2.47345101e+00 -5.12608400e+00 -7.17466536e-01
 133  2.48851552e+00 -5.11467619e+00 -7.96511509e-01
 134  2.50358003e+00 -5.10210215e+00 -8.72317849e-01
 135  2.51864454e+00 -5.08840983e+00 -9.44993231e-01
 136  2.53370905e+00 -5.07364562e+00 -1.01464228e+00
 137  2.54877357e+00 -5.05785434e+00 -1.08136664e+00
 138  2.56383808e+00 -5.04107929e+00 -1.14526508e+00
 139  2.57890259e+00 -5.02336233e+00 -1.20643353e+00
 140  2.59396710e+00 -5.00474387e+00 -1.26496518e+00
 141  2.60903161e+00 -4.98526295e+00 -1.32095053e+00
 142  2.62409612e+00 -4.96495726e+00 -1.37447747e+00
 143  2.63916063e+00 -4.94386320e+00 -1.42563136e+00
 144  2.65422515e+00 -4.92201588e+00 -1.47449507e+00
 145  2.66928966e+00 -4.89944920e+00 -1.52114903e+00
 146  2.68435417e+00 -4.87619585e+00 -1.56567133e+00
 147  2.69941868e+00 -4.85228738e+00 -1.60813775e+00
 148  2.71448319e+00 -4.82775419e+00 -1.64862183e+00
 149  2.72954770e+00 -4.80262561e+00 -1.68719491e+00
 150  2.74461221e+00 -4.77692990e+00 -1.72392620e+00
 151  2.75967673e+00 -4.75069431e+00 -1.75888281e+00
 152  2.77474124e+00 -4.72394506e+00 -1.79212983e+00
 153  2.78980575e+00 -4.69670745e+00 -1.82373035e+00
 154  2.80487026e+00 -4.66900581e+00 -1.85374552e+00
 155  2.81993477e+00 -4.64086357e+00 -1.88223462e+00
 156  2.83499928e+00 -4.61230330e+00 -1.90925504e+00
 157  2.85006380e+00 -4.58334668e+00 -1.93486238e+00
 158  2.86512831e+00 -4.55401461e+00 -1.95911050e+00
 159  2.88019282e+00 -4.52432716e+00 -1.98205149e+00
 160  2.89525733e+00 -4.49430364e+00 -2.00373578e+00
 161  2.91032184e+00 -4.46396262e+00 -2.02421217e+00
 162  2.92538635e+00 -4.43332194e+00 -2.04352781e+00
 163  2.94045086e+00 -4.40239872e+00 -2.06172832e+00
 164  2.95551538e+00 -4.37120945e+00 -2.07885776e+00
 165  2.97057989e+00 -4.33976994e+00 -2.09495869e+00
 166  2.98564440e+00 -4.30809535e+00 -2.11007221e+00
 167  3.00070891e+00 -4.27620028e+00 -2.12423797e+00
 168  3.01577342e+00 -4.24409871e+00 -2.13749424e+00
 169  3.03083793e+00 -4.21180405e+00 -2.14987790e+00
 170  3.04590245e+00 -4.17932919e+00 -2.16142450e+00
 171  3.06096696e+00 -4.14668647e+00 -2.17216826e+00
 172  3.07603147e+00 -4.11388775e+00 -2.18214213e+00
 173  3.09109598e+00 -4.08094437e+00 -2.19137783e+00
